year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck
2021,9,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132417,4468,17850,395,15232
2021,9,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,52116,3027,14403,238,6888
2021,9,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70595,2195,16866,133,6546
2021,9,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2021,9,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82519,3297,24410,216,12346
2021,9,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134232,4856,15386,424,12695
2021,10,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,217278,5100,16834,417,15449
2021,10,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,157216,4293,12457,402,16017
2021,10,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132344,4443,17897,395,15190
2021,10,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,92029,3170,19972,264,10885
2021,10,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63122,3355,19551,202,8710
2021,10,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176385,6470,19978,552,20878
2021,10,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176385,6470,19978,552,20878
2021,10,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102446,4037,21509,330,11716
2021,10,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2021,10,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82922,2967,19159,324,12151
2021,10,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,122366,5485,15231,440,16913
2021,10,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,72837,3682,12300,249,13123
2021,10,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70772,2193,16890,135,6519
2021,10,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134181,4870,15361,427,12667
2021,10,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81386,3458,14366,299,10602
2021,10,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,217278,5100,16834,417,15449
2021,10,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82594,3306,24487,221,12306
2021,10,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94581,2853,15859,361,8361
2021,10,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94581,2853,15859,361,8361
2021,10,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,105342,3604,17774,365,11913
2021,10,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105342,3604,17774,365,11913
2021,10,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63122,3355,19551,202,8710
2021,10,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78122,2887,13449,344,8098
2021,10,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,92029,3170,19972,264,10885
2021,10,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,157216,4293,12457,402,16017
2021,10,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,92029,3170,19972,264,10885
2021,10,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105698,4523,27255,256,10786
2021,10,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,217278,5100,16834,417,15449
2021,10,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,208941,6397,20693,634,30675
2021,10,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,72837,3682,12300,249,13123
2021,10,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,105342,3604,17774,365,11913
2021,10,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131686,4433,16463,640,14558
2021,10,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,121033,4541,18733,1186,19428
2021,10,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,121033,4541,18733,1186,19428
2021,10,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,208941,6397,20693,634,30675
2021,10,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70772,2193,16890,135,6519
2021,10,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,115348,4488,21756,335,12541
2021,10,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78122,2887,13449,344,8098
2021,10,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105698,4523,27255,256,10786
2021,10,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41340,3556,13171,216,5146
2021,10,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41340,3556,13171,216,5146
2021,10,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,51799,3007,14405,236,6888
2021,10,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94778,4196,25192,495,14856
2021,10,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132344,4443,17897,395,15190
2021,10,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,51799,3007,14405,236,6888
2021,10,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70772,2193,16890,135,6519
2021,10,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2021,10,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82594,3306,24487,221,12306
2021,10,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134181,4870,15361,427,12667
2021,11,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,219006,5084,16505,420,15627
2021,11,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156906,4279,11635,402,15978
2021,11,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132404,4445,17570,400,15175
2021,11,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,92098,3164,19678,271,10909
2021,11,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63167,3343,18153,205,8705
2021,11,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176435,6427,19650,558,20949
2021,11,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176435,6427,19650,558,20949
2021,11,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102402,4012,21270,328,11671
2021,11,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2021,11,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83021,2948,18861,327,12133
2021,11,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,123003,5445,14910,437,16913
2021,11,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,73110,3654,12180,251,13119
2021,11,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70940,2195,16749,136,6498
2021,11,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134250,4848,15224,437,12634
2021,11,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81364,3441,13677,302,10629
2021,11,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,219006,5084,16505,420,15627
2021,11,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82726,3230,24182,219,12298
2021,11,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94743,2842,15433,367,8353
2021,11,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94743,2842,15433,367,8353
2021,11,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,105460,3599,17731,366,11942
2021,11,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105460,3599,17731,366,11942
2021,11,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63167,3343,18153,205,8705
2021,11,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,78139,2873,13053,348,8085
2021,11,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,92098,3164,19678,271,10909
2021,11,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156906,4279,11635,402,15978
2021,11,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,92098,3164,19678,271,10909
2021,11,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105725,4498,23928,249,10799
2021,11,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,219006,5084,16505,420,15627
2021,11,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,209122,6406,20355,640,30882
2021,11,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,73110,3654,12180,251,13119
2021,11,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,105460,3599,17731,366,11942
2021,11,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131677,4404,16203,646,14527
2021,11,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,120849,4544,18535,1195,19352
2021,11,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,120849,4544,18535,1195,19352
2021,11,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,209122,6406,20355,640,30882
2021,11,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,70940,2195,16749,136,6498
2021,11,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,115775,4462,19350,338,12502
2021,11,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,78139,2873,13053,348,8085
2021,11,정릉로,서울 성북구 돈암동 8-164번지 ,11080,105725,4498,23928,249,10799
2021,11,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,41465,3553,13003,214,5154
2021,11,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,41465,3553,13003,214,5154
2021,11,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,51405,2992,14287,236,6896
2021,11,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,94787,4197,24852,504,14846
2021,11,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,132404,4445,17570,400,15175
2021,11,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,51405,2992,14287,236,6896
2021,11,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,70940,2195,16749,136,6498
2021,11,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,NA,NA,NA,NA,NA
2021,11,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,82726,3230,24182,219,12298
2021,11,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,134250,4848,15224,437,12634
2021,12,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,218661,5013,16608,423,15546
2021,12,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,156537,4223,11623,409,15964
2021,12,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,132189,4441,17528,400,15148
2021,12,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,93171,3147,17369,275,10971
2021,12,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63086,3338,17649,209,8704
2021,12,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,177096,6409,19647,564,20989
2021,12,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,177096,6409,19647,564,20989
2021,12,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102151,3979,21266,326,11626
2021,12,관악산,과천시 자하동길 64 (관악산 중계소),31110,0,0,0,0,0
2021,12,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82952,2942,18829,334,12143
2021,12,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,123092,5431,14898,433,16918
2021,12,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,73167,3647,11281,253,13102
2021,12,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,70885,2195,16714,138,6522
2021,12,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134415,4833,15206,437,12600
2021,12,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81288,3415,13619,307,10621
2021,12,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,218661,5013,16608,423,15546
2021,12,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82777,3216,24154,221,12252
2021,12,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,94732,2815,15437,368,8314
2021,12,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,94732,2815,15437,368,8314
2021,12,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,105464,3579,17762,367,11954
2021,12,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,105464,3579,17762,367,11954
2021,12,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63086,3338,17649,209,8704
2021,12,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,77942,2850,13062,360,8047
2021,12,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,93171,3147,17369,275,10971
2021,12,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,156537,4223,11623,409,15964
2021,12,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,93171,3147,17369,275,10971
2021,12,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,105568,4476,23849,248,10781
2021,12,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,218661,5013,16608,423,15546
2021,12,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,208974,6397,20250,642,30845
